timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1629372026675,5542,get all todos,200,,jp@gc - spike test 1-1269,text,true,,30007,121,1452,1452,http://localhost:8080/todos,5531,0,0
1629372027027,5197,get all todos,200,,jp@gc - spike test 1-151,text,true,,30007,121,1449,1449,http://localhost:8080/todos,5180,0,1
1629372027180,5046,get all todos,200,,jp@gc - spike test 1-423,text,true,,30007,121,1448,1448,http://localhost:8080/todos,5008,0,0
1629372026848,5383,get all todos,200,,jp@gc - spike test 1-282,text,true,,30007,121,1447,1447,http://localhost:8080/todos,5363,0,0
1629372027314,4919,get all todos,200,,jp@gc - spike test 1-136,text,true,,30007,121,1447,1447,http://localhost:8080/todos,4888,0,0
1629372027184,5050,get all todos,200,,jp@gc - spike test 1-412,text,true,,30007,121,1446,1446,http://localhost:8080/todos,5023,0,0
1629372027361,4873,get all todos,200,,jp@gc - spike test 1-8,text,true,,30007,121,1446,1446,http://localhost:8080/todos,4850,0,1
1629372027330,4912,get all todos,200,,jp@gc - spike test 1-111,text,true,,30015,121,1443,1443,http://localhost:8080/todos,4891,0,0
1629372027132,5116,get all todos,200,,jp@gc - spike test 1-342,text,true,,30007,121,1442,1442,http://localhost:8080/todos,5099,0,0
1629372027028,5221,get all todos,200,,jp@gc - spike test 1-1426,text,true,,30007,121,1441,1441,http://localhost:8080/todos,5193,0,1
1629372027100,5150,get all todos,200,,jp@gc - spike test 1-1363,text,true,,30007,121,1441,1441,http://localhost:8080/todos,5122,0,0
1629372026898,5354,get all todos,200,,jp@gc - spike test 1-980,text,true,,30007,121,1441,1441,http://localhost:8080/todos,5345,0,0
1629372027031,5230,get all todos,200,,jp@gc - spike test 1-507,text,true,,30007,121,1437,1437,http://localhost:8080/todos,5221,0,41
1629372027013,5248,get all todos,200,,jp@gc - spike test 1-1438,text,true,,30007,121,1437,1437,http://localhost:8080/todos,5234,0,0
1629372026765,5500,get all todos,200,,jp@gc - spike test 1-557,text,true,,30007,121,1437,1437,http://localhost:8080/todos,5479,0,0
1629372026800,5469,get all todos,200,,jp@gc - spike test 1-682,text,true,,30007,121,1437,1437,http://localhost:8080/todos,5447,0,0
1629372027181,5093,get all todos,200,,jp@gc - spike test 1-422,text,true,,30007,121,1434,1434,http://localhost:8080/todos,5066,0,1
1629372026750,5526,get all todos,200,,jp@gc - spike test 1-1233,text,true,,30007,121,1434,1434,http://localhost:8080/todos,5493,0,0
1629372026764,5515,get all todos,200,,jp@gc - spike test 1-553,text,true,,30007,121,1433,1433,http://localhost:8080/todos,5501,0,1
